fecha,nivel_m,caudal_m3s,desbordamiento,lluvia,lluvia_mm,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo,municipio_Arroyo,municipio_Asco,municipio_Castejon,municipio_Logroño,municipio_Mendavia,municipio_Miranda del Ebro,municipio_Palazuelos,municipio_Reinosa-Nestares,municipio_Riosequillo,municipio_Tortosa,municipio_Tudela,municipio_Zaragoza
2020-08-14,1.06,32.53,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,1.06,32.53,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,1.06,32.53,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,1.06,32.53,0.0,6.2,6.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,1.06,32.53,0.0,0.8,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,1.06,32.53,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,1.06,32.53,0.0,4.8,4.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,1.02,29.54,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,1.02,29.54,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,1.02,29.54,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,1.02,29.54,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,1.02,29.54,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,1.09,34.77,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,1.09,34.77,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,1.09,34.77,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,1.06,32.53,0.0,11.2,11.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,1.02,29.54,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,1.03,30.28,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,1.03,30.28,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,1.03,30.28,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,1.05,31.78,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,1.03,30.28,0.0,6.4,6.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,1.03,30.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,1.03,30.28,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,1.03,30.28,0.0,4.8,4.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,1.03,30.28,0.0,2.2,2.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,0.96,25.53,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,0.88,20.51,0.0,0.8,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,0.88,20.51,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,0.88,20.51,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,0.91,22.39,0.0,6.8,6.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,0.88,20.51,0.0,4.2,4.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,0.88,20.51,0.0,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,0.88,20.51,0.0,5.8,5.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,0.88,20.51,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,0.79,14.98,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,0.69,9.99,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,0.69,9.99,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,0.69,9.99,0.0,14.2,14.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,0.69,9.99,0.0,4.4,4.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,0.69,9.99,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,0.41,3.02,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,0.23,1.18,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,0.21,0.99,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,0.2,0.9,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,0.63,7.86,0.0,2.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,0.62,7.5,0.0,5.8,5.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,0.62,7.5,0.0,8.0,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,0.62,7.5,0.0,6.4,6.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,0.22,1.09,0.0,17.8,17.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,0.22,1.09,0.0,11.6,11.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,0.22,1.09,0.0,5.2,5.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,0.23,1.18,0.0,31.4,31.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,0.23,1.18,0.0,3.4,3.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,0.22,1.09,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,0.22,1.09,0.0,9.2,9.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,0.21,0.99,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,0.23,1.18,0.0,9.4,9.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,0.23,1.18,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,0.23,1.18,0.0,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,0.23,1.18,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,0.23,1.18,0.0,1.4,1.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,0.61,7.15,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,0.22,1.09,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,0.22,1.09,0.0,1.4,1.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,0.22,1.09,0.0,6.6,6.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,0.22,1.09,0.0,3.4,3.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0.22,1.09,0.0,15.6,15.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,0.23,1.18,0.0,4.8,4.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,0.23,1.18,0.0,16.2,16.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,0.22,1.09,0.0,3.0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,0.22,1.09,0.0,8.0,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,0.22,1.09,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,0.22,1.09,0.0,8.6,8.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,0.22,1.09,0.0,4.8,4.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,0.22,1.09,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,0.23,1.18,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,0.21,0.99,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0.21,0.99,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,0.22,1.09,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,0.48,4.02,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,0.23,1.18,0.0,4.2,4.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,0.23,1.18,0.0,3.4,3.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0.23,1.18,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0.23,1.18,0.0,7.6,7.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,0.23,1.18,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,0.23,1.18,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,0.23,1.18,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,0.23,1.18,0.0,3.0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0.23,1.18,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0.23,1.18,0.0,7.4,7.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,0.23,1.18,0.0,1.8,1.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,0.23,1.18,0.0,4.8,4.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,0.23,1.18,0.0,8.0,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,0.23,1.18,0.0,1.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0.23,1.18,0.0,0.8,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,0.23,1.18,0.0,1.2,1.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0.23,1.18,0.0,1.4,1.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,0.23,1.18,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,0.24,1.28,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,0.24,1.28,0.0,12.4,12.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,0.28,1.65,0.0,0.8,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,0.24,1.28,0.0,8.8,8.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,0.24,1.28,0.0,4.2,4.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,0.24,1.28,0.0,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,0.24,1.28,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,0.62,7.5,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,0.25,1.37,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,0.24,1.28,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,0.24,1.28,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,0.25,1.37,0.0,2.6,2.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,0.23,1.18,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,0.29,1.75,0.0,15.2,15.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,0.23,1.18,0.0,11.2,11.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,0.23,1.18,0.0,2.4,2.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0.22,1.09,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,0.23,1.18,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,0.24,1.28,0.0,6.2,6.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-11,0.23,1.18,0.0,3.2,3.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0.25,1.37,0.0,8.6,8.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,0.23,1.18,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,0.63,7.86,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,0.26,1.46,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-19,0.25,1.37,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0.25,1.37,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0.25,1.37,0.0,19.0,19.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0.25,1.37,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0.23,1.18,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0.23,1.18,0.0,1.2,1.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0.23,1.18,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0.23,1.18,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0.23,1.18,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,0.57,5.9,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,0.27,1.56,0.0,3.4,3.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0.26,1.46,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0.25,1.37,0.0,0.6,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0.25,1.37,0.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0.25,1.37,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,0.24,1.28,0.0,0.2,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0.24,1.28,0.0,2.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,0.24,1.28,0.0,2.4,2.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0.3,1.84,0.0,11.8,11.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0.25,1.37,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0.24,1.28,0.0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,0.24,1.28,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
